month,Algeria,Argentina,Armenia,Australia,Austria,Bangladesh,Belarus,Belgium,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Cameroon,Canada,Chile,China,Colombia,Costa Rica,Cyprus,Czech Republic,Democratic Republic of the Congo,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Finland,France,Germany,Ghana,Greece,Guatemala,Guinea,Haiti,Honduras,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kuwait,Lebanon,Libya,Malaysia,Mexico,Morocco,Nepal,Netherlands,New Zealand,Nicaragua,Nigeria,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Republic of Korea,Republic of the Congo,Romania,Russia ,Rwanda,Saudi Arabia,Senegal,Serbia,Singapore,South Africa,Spain,Sri Lanka,Sweden,Switzerland,Tanzania,Thailand,Turkey,Uganda,United Arab Emirates,United Kingdom,United States,Uruguay,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe,Grand Total
2020-02-11,1,32,0,25,1,2,0,6,1,0,1,15,0,27,32,50,9,0,0,1,3,0,3,5,1,0,1,14,24,1,1,1,0,0,1,77,12,0,0,2,1,47,3,16,0,0,2,1,1,0,24,34,0,3,8,0,0,32,0,1,9,2,1,3,9,1,1,1,8,0,0,7,0,10,1,0,18,7,56,2,0,21,1,14,10,5,1,72,240,1,1,5,0,0,0,1104
2020-02-12,0,15,0,15,2,5,0,9,1,0,0,15,0,30,15,40,16,0,0,0,2,0,5,4,0,1,6,20,24,3,1,1,0,0,1,58,11,0,0,3,2,51,2,26,0,0,4,0,3,0,11,29,1,7,8,1,0,17,0,1,6,1,0,4,5,1,1,1,5,0,1,5,2,7,1,0,10,12,54,5,1,8,0,5,6,3,3,77,167,1,6,5,0,1,0,901
2020-02-13,0,14,0,9,2,3,1,19,1,1,0,13,0,18,18,22,8,0,1,0,1,4,9,9,0,0,3,26,32,7,0,1,0,1,1,65,14,0,0,6,3,38,4,38,1,0,6,0,2,0,8,27,0,1,3,3,0,5,0,0,5,1,0,2,5,0.5,1,1,1,0,0,2,2,5,1,0,11,4,53,5,0,1,0,9,14,3,3,94,202,1,2,5,0,1,2,926
2020-02-14,1,14,0,15,2,3,0,3,1,0,0,21,0,12,12,30,6,0,0,0,0,1,3,4,1,0,4,21,10,0,0,1,0,0,0,72,6,0,0,2,1,31,0,23,0,0,4,0,1,0,2,30,0,1.5,7,4,0,15,0,0,4,1.5,1,1,3,0,1,2,2,0,0,1,0,10,0,0,10,10,20,5.5,0,4,0,12,2,5,4,71,152,1,2,3,0,1,1,708
2020-02-15,1,16,0,12,1,2,0,2.5,1,0,0,9,1,17,7,25,9,0,0,1,0,2,2,4,3,0,5,19,11,0,0,0,0,0,0,69,20,0,0,1,2,48,0,27,0,0,4,0,2,0,8,12,1,2,3,4,0,11,1,0,3,2,1,2,8,0,0,3,1.5,0,1,3.5,0,3,0,0,9,3,15,6,2,5,0,20,1,3,1,32,122,2,2,3,0,0,2,627
2020-02-16,1,5,0,12,1,2,0,2,1,0,0,9,1,7,9,35,3,0,0,0,2,1,1,1,1,0,2,41,15,0,2,0,0,0,0,47,4,0,0,2,3,29,0,31,0,0,4.5,0,2.5,0,10,30,1.5,4,3,3,0,8,1,0,4,1,1,4,6.5,0,0,1,1,0,0,6,0,4,0,0,7,4,12,5,1,1,0,26,1,2,4,36,131,1,2,1,0,0,0,615
2020-02-17,3,9,0,16,1,2,0,2,1,0,3,24,0,14,11,28,13,0,0,0,4,6,1,7,1,0,1,14,19,4,1,0,0,0,0,40,8,0,0,1,2,34,1,23,0,0,5,0,3,0,3,14,2,4,8,3,0,10,1,0,2,1,1,1,5,0,1,0,3,0,0,3,1,3,1,0,11,12,15,2,1,2,0,9,11,3,2,26,169,2,2,1,0,0,0,658
2020-02-18,0,10,0,22,3,2,0,2,1,0,1,21,0,30,37,21,8,0,0,1,6,1,2,8,1,0,1,35,12,5,0,0,0,0,4,50,3,1,0,4,2,41,0,24,0,0,11,0,2,0,5,16,1.5,1,4,1,0,80,1,2,5,1,1,4,4,2,1,0,4,0,0,1,0,6,0,0,11,10,20,9,2,5,1,12,3,2,3,39,138,1.5,2,1.5,0,2,0,788
2020-02-19,0,6,0,14,1,2,0,4,0,0,1,7,1,9,15,33,7,0,1,0,3.5,6,2,8,0,1,1,7,5,1,0,0,0,0,7,36,3,6,0,4,1,50,0,39,0,0,10,0,1,0,6,12,1,1,3,2,2,20,0,0,2,2,1,2,1,0,1,0,9,1,0,2,0,6,0,0,7,6,17,3,3,3,0,23,8,1,1,21,114,1,2,2,0,0,1,594
2020-02-20,0,10,0,6,2,2,0,5,0,0,0,12,1,9,15,33,14,0,0,0,1,6,1,5,0,1,1.5,11,7,1,1,0,0,0,0,57,3,11,5,3,1,24,0,13,0,0,1,0,1,0,3,12,1,0,6,1,1,22,0,0,4,1,1,2,4,0,1,0,9,0,0,0,0,12,0,0,19,2,19,2,0,4,0,25,4,1,3,29,126,1,4,2.5,0,0,1,590
2020-02-21,2,5,0,20,1,2.5,0,6,0,0,0,19,0,16,11,32,6,1,0,1,4,4,2,4,1,1,2,12,15,3,0,2,0,0,0,32,2,10,5,5,4,325,1,19,0,0,5,1,37,0,4,7,0,0,7,2,1,11,0,0,5,1,2,2,3,1,0,1,8,0,0,0,0,21,0,1,9,6,21,1,0,4,0,10,43,4,5,34,167,1,4,3,0,0,1,1031
2020-02-22,2,11,2,22,2,3,0,9,0,0,0,17,0,17,15,38,12,1.5,1,3,2,5,2,8,1,0,5,17,27,1,0,0,0,0,0,57,5,8,4,8,20,581,0,36,0,0,8,1.5,7,0,3,16,0,1,14,1,1,11,0,0,4,0,2,2,5,1,0,2,12,0,0,2,1,26,0,2,2,3,26,4,0,19,0,31,58,3,5,54,233,1,3,2,0,0,1,1562
2020-02-23,1,5,1,32,11,4,0,8,0,1,0,41,0,23,10,39,8,2,1,3,2,5,2,3,1,0,5,62,57,2.5,8,1,0,0,1,93,5,5,2,7,5,885,0,13,0,0,4,2,8,0,4,20,1,2,16,2,0,9,1,0,10,0,3,4,8,7,3,2,15,0,4,2,1,21,0,3,4,4,58,8,3,14,2,38,30,1,6,102,211,5,2,3,0,0,0,2016
2020-02-24,7,38,0,45,6,0,0,30,0,4,0,25,3,36,25,41,26,1,1,4,2,7,3,15,1,3,9,126,59,4,10,4.5,0,1,1.5,50,16,12,11,23,5,1021,0,32,1,0,15,13,10,0,5,51,1,2,38,2,0,49,1,6,19,6,2,6,8,6,2,3,26,2,3,10,1,18,3,4,1,9,179,11,9,23,3,62,45,2,7,121,382,3,9,20,0,0,0,2954
2020-02-25,7,80,0,59,25,0,0,20,1,7,1,43,0,29,37,32,53,4,2,6,2,6,4,17,3,4,9,139,79,2.5,12,8,1,1,2,43,13,6,6,42,4,700,0,36,1,0,13,10,18,1,3,61,2.5,2,48,6,0,13,0,4,12,8,13,11,4,12,6,0,26,0,4,8,1,13,11,7,5,3,326,4,2,38,0,32,121,6,10,123,548,6,14,18,0,0,0,3168
2020-02-26,5,155,0,39,25,1,0,23,13,3,1,173,0,35,58,35,143,7,1,6,8,7,9,51,0,7,4,151,100,1,14,9,2,8,6,76,12,8,3,34,10,560,1,30,1,0,14,11,8,1,5,84,4,1,71,3,0,21,0,2,78,15,24,16,8,6,9,0,18,1,5,6,1,9,1,5,11,6,312,1,4,43,0,85,75,2,6,162,843,15,35,24,0,0,1,3947
2020-02-27,4,82,0,60,33,0,1,39,6,1,1,138,0,82,62,50,95,3,3,6,5,13,15,57,0,1,10,184,161,4,17,4,0,5,6,72,8,22,5,73,14,662,3,57,1,0,46,3,20,1,3,134,1,1,143,4,1,32,10,1,139,6,12,25,10,22,6,4,17,0,6,4,6,33,8,4,8,23,222,7,20,39,1,59,63,1,17,275,1511,10,22,13,1,1,3,5137
2020-02-28,7,81,0,54,32,0,5,47,1,1,0,106,8,96,77,77,86,3,2,3,1,11,37,56,0,8,6,254,232,21,33,6,0,14,9,128,15,14,3,74,10,607,3,70,2,0,52,14,35,0,4,688,8,4,160,22,4,326,3,4,61,10,6,22,6,20,27,3,10,0,4,2,4,20,6,1,4,63,236,15,9,105,4,57,24,17,49,430,1705,5,28,3,0,3,1,6681
2020-02-29,3,42,15,79,21,3,1,29,6,1,0,99,0,94,46,54,59,6,3,4,5,13,10,246,4,5,5,213,202,3,13,7,1,4,6,106,33,14,6,74,2,458,4,62,3,0,19,2,16,0,7,301,2,12,79,13,7,95,5,1,32,14,5,15,3,12,18,12,31,0,0,3,1,23,0,1,8,17,168,13,17,56,3,79,17,5,16,254,1692,2,24,5,0,3,1,5256
2020-03-01,2,16,24,36,16,1,2,50,2,0,0,39,0,36,23,20,18,4,1,2,1,5,58,86,2,3,4,128,48,1,1,4,2.5,3,4,30,7,4,5,28,2,240,4,15,1,0,5,1.5,14.5,0,1,78,7,2,45,4,0,27,1,4,26,7,4,12,5,4,12.5,8.5,7,0,0,6,1,28,0,0,6,43,126,8,11,21,2,42,24,4,10,126,872,2,10,6,0,1,4,2522
2020-03-02,7,48,51,97,13,6,3,58,1,0,0,68,0,70,24,46,57,2,1,5,3,3,35,105,1,1,6,215,139,8,6,11,4,1,4,172,67,8,2,54,10,337,2,31,2,0,14,1,13,1,6,134,12,10,64,6,0,54,2,1,23,2,3,12,13,18,7,5,13,0,5,9,1,33,22,0,4,43,160,3,5,45,1.5,47,26,12,18,307,1498,4,6,6,0,2,1,4532
2020-03-03,8,236,32,148,15,4,1,72,1,1,1,68,1,117,672,56,100,2,1,10,3,11,24,88,8,2,4,317,176,13,4.5,5,5,5,6,428,64,9,3,86,3,568,6,49,3,0,43,7,15,2,3,161,12,7,63,10,0,96,8,4,17,6,4,20,10,10,19,8,17,0,1,5,4,22,15,0,6,32,268,7,16,44,1,84,39,5,22,561,1855,5,15,2,0,1,4,7078
2020-03-04,4,153,17,290,8,1,1,73,11,1,0,64,3,145,309,63,73,2,1,6,2,9,21,60,6,6,8,244,142,15,3,12,6,1,1,696,56,14,16,86,14,624,5,84,1,1,29,6,9,0,19,135,13,9,43,17,1,79,10,1,13,7,6,20,10,18,23,10,18,0,1,5,3,26,8,0,12,28,258,9,18,55,2,86,34,9,29,629,1698,4,15,5,0,1,1,6881
2020-03-05,5,82,27,146,24,7,1,72,2,7,0,85,6,124,126,44,65,4,4,1,2,8,16,30,8,2,11,246,122,7,3,4,1,1,2,495,28,20,7,81,11,691,4,65,1,0,12,4,9,0,13,97,4,9,69,13,3,43,7,6,18,12,1,8,16,11,14,5,13,3,5,9,4,26,7,4,18,265,314,6,6,68,6,77,58,4,26,598,2139,6,9,3,1,2,3,6844
2020-03-06,7,111,24,103,30,3,1,73,11,1,3,70,19,141,64,27,197,10,1,3,2,14,19,54,7,6,7,247,120,14,7,13,1,2,3,352,27,6,13,95,8,549,5,46,1,0,19,4,15,0,6,83,5,8,60,9,4,27,5,1,15,22,6,95,17,10,8,8,8,6,0,4,10,25,3,6,3,118,222,15,8,67,9,37,71,12,14,727,2569,6,11,7,0,3,3,7022
2020-03-07,2,84,13,107,16,2,0,45,3,2,3,48,4,162,48,37,101,10,1,4,7,12,23,34,8,6,6,211,122,8,10,6,1,2,3,389,17,19,11,73,10,697,1,45,3,0,10,5,14,0,11,50,4,4,66,6,3,23,2,3,17,26,40,43,26,15,15,3,9,4,0,2,4,21,1,2,12,68,213,12,9,53,6,42,49,9,15,505,2273,3,17,12,0,1,3,6253
2020-03-08,3,107,5,109,8,10,0,62,4,2,2,48,1,164,30,40,55,7,4,4,4,9,34,20,5,7,9,190,159,6,17,8,1,2,9,313,17,11,7,72,16,1130,3,55,1,1,15,3,16,0,11,54,4,3,63,9,6,20,9,4,17,5,9,44,37,13,10,9,12,0,3,9,3,34,2.5,1,8,76,191,4,8,75,2,69,35,3,26,592,2054,3,12,6,1,1.5,3,6471
2020-03-09,9,174,26,166,26,10,0,102,14,5,3,86,5,267,61,48,149,11,11,7,7,36,38,63,10,8,22,461,250,12,44,7,2,2,15,483,44,16,14,273,24,1913,7,54,2,1,17,9,31,3,14,75,3,6,168,19,8,51,12,4,23,21,11,48,175,44,24,18,11,2,10,8,16,50,4,5,14,105,789,17,24,76,2,77,84,8,49,1116,3668,4,11,9,1,2,4,12092
2020-03-10,6,231,20,187,78,5,3,120,3,1,2,120,6.5,301,103,32,128,12,20,19,14,32,61,54,14,8,18,360,340,19,40,3,6,5,16,382,42,15,8,264,23,1332,18,68,5,1.5,24,6,53,1,19,128,16,11,171,11,18,36,13,2,62,127,76,40,144,51,31,16,16,0,8,12,13,40,5,21,20,86,1142,19,18,71,11,59,463,11,44,1013,4468,12,19,9,1,2,2,13353
2020-03-11,5,437,38,204,49,5,5.5,108,73,2,7,225,8,339,132,40,296,10,9,26,22,55,60,80,7,36,16,387,294,28,49,23,7,2,31,555,30,11,10,221,27,1163,24,72,4,2,30,14,60,1,17,269,14,12,149,11,22,48,14,4,71,111,66,81,118,72,28,21,9,0,10,12,17,18,7,19,17,88,990,42,21,79,4,27,429,20,34,1168,5595,14,25,5,1.5,2,4,15286
2020-03-12,20,712,57,467,101,10,8,370,78,9,9,653,5,1101,460,65,738,30,24,32,23,74,86,280,22,39,63,1350,590,115,82,38,15,31,38,957,47,18,27,581,59,1645,30,81,18,1,172,28,90,1,47,830,21,14,598,22,29,160,19,12,133,101,90,195,443,81,109,25,20,1,9,23,24,105,28,27,22,296,2462,90,31,103,8,75,1235,33,66,2323,11135,70,181,14,2,5,3,33285
2020-03-13,24,875,60,743,168,14,2,393,61,19,12,678,12,1482,431,61,637,32,34,25,27,82,84,279,22,50,71,1401,920,201,153,78,37,21,17,1339,137,26,47,666,40,1583,48,84,8,14,290,70,88,6,114,1057,65,32,585,49,56,278,23,16,217,92,103,194,263,127,103,43,48,3,17,41,32,153,61,28,27,319,3279,123,40,205,54,187,889,53,113,3187,12405,158,284,14,1,6,10,39346
2020-03-14,25,718,41,465,116,24,1.5,264,31,36,7,509,6,880,478,65,434,8,32,17,15,34,60,298,21,40,38,996,653,55,119,29,9,6,35,1156,176,19,40,553,42,1165,13,73,23,6,82,29,71,6,70,841,39,15,440,58,25,105,18,14,195,71,39,138,197,103,64,30,16,1,16,33,54,87,57,24,19,143,2508,120,32,134,29,103,437,35,58,2401,9398,103,201,15,0.5,5,8,28913
2020-03-15,22,795,27,525,100,14,1,222,35,27,6,517,5,851,456,70,446,19,31,28,31,39,53,229,18,36,68,923,617,65,186,55,11,7,23,1043,217,11,25,530,37,1146,18,66,24,4,192,31,92,2,64,586,28,14,527,31,15,121,15,8,165,106,53,153,209,80,75,30,14,0,11,15,28,75,31,24,16,291,1684,77,31,150,14,73,455,8,75,2049,9672,81,197,7,0,5,5,27731
2020-03-16,19,802,43,458,104,22,2,209,46,11,9,1125,21,1147,717,58,751,22,47,23,32,38,76,399,17,40,88,1157,586,69,145,43,8,13,33,1330,280,12,35,455,48,852,18,79,21,4,114,27,108,5,157,902,36,18,434,50,27,94,11,37,329,74,63,208,249,73,85,29,16,3,14,64,30,81,34,32,23,293,1391,114,30,171,21,97,1203,39,78,2555,11141,74,247,8,0,3,9,32873
2020-03-17,29,1097,27,614,108,31,2,329,51,16,11,1486,52,1438,1014,73,917,35,54,28,60,61,128,593,45,33,65,1333,820,131,148,63,14,19,44,1944,327,30,48,781,59,1057,26,94,35,10,138,47,110,3,274,1175,44,22,582,71,45,173,22,52,1108,98,71,241,295,113,117,41,19,7,14,80,47,186,54,31,32,323,2194,124,46,180,44,187,1050,91,135,3797,12846,93,307,11,0,14,21,42732
2020-03-18,20,1005,29,542,104,24,0,259,46,18,11,1419,36,1400,869,70,1187,28,39,18,79,42,129,556,29,32,58,1439,809,71,97,30,14,18,27,2005,318,25,39,484,43,1105,23,77,45,2,144,42,120,5,397,1078,35,39,510,47,27,204,14,47,788,70,55,191,325,75,111,34,19,4,10,66,40,187,28,36,36,276,2206,79,38,144,44,175,1032,106,155,3690,12089,97,312,9,0,17,13,40534
2020-03-19,35,1015,32,465,73,47,0,212,42,21,13,1323,17,1146,805,53,1047,22,40,20,42,63,109,509,23,74,46,1078,695,42,118,39,13,21,37,2336,252,12,36,381,59,976,23,97,35,2,76,37,100,6,305,906,25,22,409,55,64,270,17,32,587,78,43,188,224,71,78,35,12,2,11,54,30,119,31,40,29,304,1621,63,30,154,36,90,1093,48,86,2922,11599,63,284,35,0,8,17,36444
2020-03-20,45,964,2,575,100,35,4,268,48,19,13,1506,19,1519,1030,81,1004,32,38,31,56,49,162,605,71,33,34,1476,898,108,123,40,18,28,39,2383,353,19,65,659,55,1210,31,80,54,6,157,62,89,10,425,973,39,34,449,57,47,325,15,72,573,101,77,217,216,74,101,54,10,5,9,51,36,299,60,42,44,354,2343,107,22,160,16,210,1241,93,187,4101,12800,85,292,22,79,9,20,43475
2020-03-21,27,963,4,572,78,44,1,229,56,11,20,1487,33,1701,1102,117,1146,27,30,35,81,49,124,494,37,32,69,1551,845,131,110,42,3,24,31,3449,498,17,57,611,39,1235,36,107,48,8,228,80,95,12,424,1040,21,35,543,88,63,381,19,93,887,72,65,175,299,85,86,53,17,3,19,41,52,280,59,35,54,501,2069,125,25,168,35,339,1455,139,213,4522,11966,85,340,11,1,14,17,45485
2020-03-22,15,691,2,657,60,34,2,162,29,9,18,1109,11,1410,600,99,569,15,34,19,34,36,84,365,39,21,43,936,824,56,125,37,5,24,31,4267,409,13,40,544,30,866,11,79,30,3,239,49,74,28,257,629,17,27,573,57,37,324,22,39,927,86,31,134,250,55,63,29,7,2,17,34,32,152,35,25,42,334,1191,90,45,96,17,180,897,84,115,3903,11217,41,185,12,2,6,20,37745
2020-03-23,15,692,1,501,46,54,1,133,26,15,20,1174,11,1335,483,88,451,13,37,14,21,43,82,282,27,9,44,702,420,74,106,27,7,17,18,4251,414,13,33,354,36,644,18,82,35,4,207,50,54,19,249,565,18,65,421,79,21,571,9,35,1332,79,29,102,211,40,66,36,18,2,19,35,33,161,41,21,39,473,953,127,25,64,12,150,817,82,191,3998,10711,37,174,10,1,4,39,35829
2020-03-24,19,492,4,484,54,60,3,120,34,14,16,1063,18,1163,450,66,464,22,33,11,40,30,128,230,22,18,43,748,405,120,74,22,3,20,20,6194,451,19,39,294,50,650,29,137,38,8,139,37,93,7,267,705,12,117,238,72,23,520,12,51,623,80,35,122,243,43,55,39,18,6,16,55,37,163,28,18,31,303,971,119,26,62,25,113,671,92,241,3477,10463,42,145,10,1,11,40,35668
2020-03-25,20,708,4,415,69,60,2,177,52,16,26,1311,19,1348,845,80,684,24,57,15,53,50,119,257,36,29,80,1054,478,166,120,38,8,18,27,4965,509,21,31,416,36,986,25,156,32,6,254,52,102,13,447,878,34,108,361,110,35,551,10,68,808,70,54,143,317,73,62,47,17,2,14,66,40,177,27,32,55,362,1511,108,54,88,40,252,739,165,281,4118,11176,40,203,8,2,29,46,40450
2020-03-26,21,667,1,432,59,61,6,170,49,12,14,1089,19,1344,552,49,572,19,41,17,31,47,138,250,47,30,66,930,535,147,90,44,23,10,37,4981,439,19,48,456,46,921,22,154,42,5,165,54,87,8,268,863,17,86,299,77,26,606,22,51,1048,69,37,170,268,73,90,50,10,0,19,49,56,187,31,18,41,514,1445,114,46,108,36,253,611,111,383,5268,11267,46,153,6,3,15,32,40596
2020-03-27,18,719,1,458,75,42,1,198,39,15,17,855,16,1039,593,58,582,21,37,28,39,37,133,308,40,32,66,801,532,152,105,44,11,22,15,4670,437,24,48,458,29,922,28,122,24,2,146,46,108,9,262,809,16,92,314,71,33,473,16,58,1254,74,42,137,242,70,85,63,8,6,11,70,55,182,30,27,57,545,1417,75,24,116,30,181,1097,84,338,3706,9632,49,167,11,52,17,41,36910
2020-03-28,7,530,3,535,29,49,2,125,26,12,17,889,15,966,436,43,488,20,35,15,50,24,106,266,47,15,54,686,425,149,77,29,8,11,18,4382,428,16,50,319,40,757,19,191,23,3,183,52,70,9,189,621,33,78,265,74,10,483,13,54,909,41,33,95,256,48,72,31,19,4,16,96,40,179,22,19,41,663,1437,109,22,92,22,248,909,77,238,2798,8571,41,143,8,2,17,20,32383
2020-03-29,24,464,2,465,68,36,1,163,27,12,19,838,17,1111,389,36,364,15,26,22,44,56,83,253,35,22,50,771,427,129,90,20,5,15,17,3741,516,18,31,424,27,805,23,217,23,7,260,48,97,7,218,723,22,60,284,88,21,483,22,61,543,49,20,119,231,67,100,45,23,2,21,87,46,168,20,13,54,658,1256,94,26,95,31,242,763,93,227,3386,8839,46,108,17,1,18,28,32400
2020-03-30,10,561,1,450,73,42,2,154,46,15,24,856,12,1042,387,50,440,17,32,12,39,41,102,251,39,24,27,786,356,234,89,22,22,17,15,3989,458,24,41,329,38,683,31,210,21,2,248,56,92,7,226,680,21,81,281,81,26,880,18,56,648,50,20,88,233,54,80,30,14,2,18,104,28,163,31,29,42,731,1345,82,31,88,24,213,697,162,222,3279,8969,37,156,6,3,8,31,33063
2020-03-31,12,374,1,326,49,34,3,81,30,6,21,764,17,704,286,37,347,9,25,5,29,22,62,212,25,10,23,450,254,126,44,13,9,6,10,2961,290,14,36,200,27,511,17,159,12,4,109,38,44,8,173,588,21,55,219,67,9,496,10,35,473,36,14,81,185,31,45,19,11,2,11,55,11,70,12,16,24,423,825,74,22,53,17,123,288,84,128,2166,7062,19,118,5,0,3,24,23396
2020-04-01,7,369,0,250,51,29,2,118,17,11,13,488,8,701,231,25,289,8,24,8,16,15,58,172,30,7,31,440,267,120,55,18,4,3,10,2129,205,10,15,197,26,508,20,114,14,4,139,24,10,1,137,405,2,37,198,45,6,487,12,34,486,26,4,86,141,34,14,3,5,6,3,9,6,14,6,1,2,394,722,7,3,38,27,102,435,70,105,2386,7463,26,107,5,0,7,16,21728
2020-04-02,6,281,0,243,39,38,1,117,22,6,26,576,13,654,224,22,322,12,8,6,16,12,69,163,29,15,24,475,261,91,46,17,9,8,13,2845,227,22,14,180,43,493,16,159,11,2,112,29,37,5,156,486,20,49,231,50,9,345,11,26,290,40,16,83,124,38,48,27,10,1,6,70,21,71,12,19,25,419,802,48,16,66,20,103,452,48,163,2385,6589,32,83,10,0,8,20,21943
2020-04-03,6,420,1,287,42,45,6,97,13,6,32,708,6,702,338,31,295,11,15,9,26,18,40,225,29,20,28,424,280,88,67,15,8,10,15,2904,238,8,29,171,35,508,14,236,12,3,106,37,52,3,165,537,14,42,216,47,8,386,14,25,338,31,23,93,127,48,51,19,6,5,7,51,20,86,7,8,53,406,849,52,23,69,16,142,569,78,148,2227,6877,34,104,13,3,8,26,23147
2020-04-04,13,297,6,318,34,38,3,116,14,5,29,614,17,872,397,72,303,18,17,7,34,28,41,189,31,22,40,600,397,140,58,22,4,10,12,3495,298,14,19,279,31,545,18,314,14,3,224,24,41,3,188,513,13,54,277,55,14,389,10,40,354,38,22,112,143,42,46,44,25,0,12,58,21,137,18,26,56,496,989,51,20,80,28,164,474,68,150,3183,7364,37,116,14,3,8,30,26538
2020-04-05,13,301,3,315,43,32,4,143,15,4,24,613,13,891,376,44,378,12,19,9,28,37,61,207,29,13,37,689,431,157,61,26,6,6,12,5627,280,18,29,301,32,730,21,280,24,3,207,31,59,2,172,508,19,56,268,41,33,456,9,51,392,37,31,99,238,70,65,29,10,4,12,47,24,136,9,20,50,585,1005,58,38,90,26,153,476,57,167,3812,7613,46,127,7,1,8,27,30295
2020-04-06,8,316,2,295,51,60,5,118,27,5,21,637,13,731,351,59,375,22,24,10,15,42,51,247,30,20,22,665,313,95,71,19,6,11,12,2844,215,13,29,229,24,584,20,233,22,1,273,45,62,3,145,556,21,40,162,40,8,477,15,69,376,37,42,86,136,36,43,36,7,4,13,49,24,157,15,17,36,416,960,44,19,76,23,175,576,104,190,2978,6415,27,99,11,1,15,19,24524
2020-04-07,3,325,1,239,37,44,2,76,20,2,12,517,9,596,346,52,314,8,14,4,22,19,86,209,22,18,13,523,207,86,66,11,1,4,13,2786,259,13,33,218,11,441,10,264,20,2,99,37,43,3,148,539,10,48,163,42,10,253,8,29,714,30,33,53,141,37,45,14,6,0,8,39,15,84,19,15,43,323,831,53,16,50,17,132,308,56,149,2080,5702,18,105,7,1,4,20,20901
2020-04-08,6,248,2,240,25,28,2,88,5,2,21,494,4,601,263,43,230,5,12,6,14,14,31,151,26,8,16,402,219,94,43,16,3,3,15,2585,203,12,27,246,38,437,11,281,16,3,112,43,31,5,159,387,11,31,126,38,9,300,12,28,331,40,22,55,115,35,49,13,10,3,7,39,14,84,15,12,54,326,636,45,20,70,9,86,340,59,167,2423,5721,16,70,12,2,5,16,19759
2020-04-09,2,249,1,228,32,29,2,94,16,2,10,521,10,608,215,34,206,14,8,7,16,17,41,157,18,21,27,381,200,112,35,24,3,8,13,2185,195,14,14,196,14,392,10,302,7,2,109,18,42,3,162,350,11,48,147,51,15,269,4,27,205,44,15,54,87,38,55,17,7,0,10,38,8,64,12,15,34,563,658,39,17,47,17,101,332,64,140,2401,5384,13,72,6,2,1,10,18792
2020-04-10,8,256,1,231,28,27,1.5,77,12,2,15,485,9,600,244,17,177,8,15,6,10,14,45,113,19,8,35,378,255,93,40,15,1,4,16,2394,239,10,19,324,27,499,14,458,19,4,123,19,35,3,216,315,14,33,218,42,11,351,9,25,227,35,10,70,86,33,52,31,9,2,10,33,10,112,9,14,55,378,555,29,24,55,17,99,578,52,133,2660,5031,26,55,4,2,8,20,19544
2020-04-11,7,354,2,219,29,32,1,96,9,4,13,450,9,606,233,22,228,11,11,14,5,13,31,135,22,14,35,361,281,111,41,17,1,4,6,2848,205,16,22,362,30,469,8,608,20,2,118,22,40,4,143,307,16,47,213,49,10,374,14,14,643,27,19,85,94,38,55,23,12,2,12,41,11,105,15,14,52,375,582,26,24,66,24,93,559,62,126,2791,4853,23,92,9,2,6,16,20672
2020-04-12,8,229,3,251,35,29,5,118,16,4,21,457,8,663,250,38,338,15,21,7,15,18,43,177,34,11,26,497,336,189,59,12,3,7,5,2988,203,18,24,275,28,600,12,594,21,2,114,24,53,1,162,323,14,54,202,40,6,444,12,40,277,24,15,246,121,30,48,22,7,0,10,43,19,89,14,24,58,446,783,47,26,61,38,97,662,74,133,2467,4748,18,103,11,2,6,15,21320
2020-04-13,11,342,1,218,24,39,3,111,14,3,8,500,20,555,334,50,271,6,20,8,17,17,45,181,27,16,28,794,242,207,41,16,6,9,13,3281,154,16,22,205,19,526,15,427,9,4,103,20,42,2,138,589,15,49,184,35,19,468,34,39,523,34,48,123,101,38,43,22,12,1,8,60,14,116,15,13,48,395,892,44,32,61,24,104,323,48,116,2151,4588,13,120,11,0,3,17,21103
2020-04-14,4,317,2,154,31,28,3,87,17,1,6,478,3,487,287,23,311,6,20,13,14,18,39,167,27,14,37,486,210,130,41,17,2,5,13,4224,243,12,22,170,11,449,17,438,19,7,143,28,54,3,148,551,23,55,140,37,8,459,13,32,456,15,39,97,108,47,43,30,10,0,6,60,21,107,11,21,43,394,728,36,15,60,31,105,396,75,119,2134,4923,17,104,10,0,8,17,21389
2020-04-15,22,270,1,156,28,33,3,104,15,3,11,474,8,469,223,20,271,6,19,10,17,13,45,172,29,9,23,367,210,109,45,12,2,4,9,2494,200,14,22,175,19,413,20,437,9,1,91,15,49,1,153,470,24,45,137,36,12,436,5,19,266,33,22,68,102,41,45,46,7,2,4,70,16,74,9,14,30,400,677,24,21,41,29,73,261,41,138,1795,4558,25,87,13,1,9,16,17953
