month,Algeria,Argentina,Armenia,Australia,Austria,Bangladesh,Belarus,Belgium,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Canada,Chile,China,Colombia,Democratic_Republic_of_the_Congo,Cyprus,Czech_Republic,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Finland,France,Germany,Ghana,Greece,Guatemala,Guinea,Haiti,Honduras,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,"Korea, South",Kuwait,Lebanon,Malaysia,Maldives,Mexico,Morocco,Nepal,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Singapore,South Africa,Spain,Sri Lanka,Thailand,Turkey,Uganda,United Arab Emirates,United Kingdom,Uruguay,United States,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe,Grand Total
2021-04-11,138,15262,650,14,2252,5819,1175,2989,525,0,0,37017,7712,7977,29,17483,0,470,2217,691,512,1940,812,998,346,117900,2706,0,1717,431,142,0,255,168912,4127,21063,6791,302,120,15737,381,2700,3340,486,587,1390,2213,1739,93,1793,414,303,8427,9,63,647,3544,4584,234,1547,7927,11659,21733,566,961,8576,83,799,67,2732,20,931,0,283,967,50678,27,1810,1730,3262,46506,1101,1,81,111,15,690867
2021-04-12,129,19437,510,10,1943,7201,843,1753,989,2771,770,35785,10718,6421,22,16739,0,528,995,514,341,253,818,662.5,225,8555,12446,0,1606,238,83,0,306,161736,4829,23311,7953,385,225,9780,263,2113,3565,486,542,1635,1008,1317,84,1627,175,496,6731,4,38,648,1480,4318,181,2250,5626,11357,12016,271,973,8191,109,842,34,2965,25,655,22744,263,985,54562,34,1928,3686,2531,70093,925,12,89,35,19,616488
2021-04-13,154,27001,726,21,2313,6028,754,3374,1099,2222.5,0,82186,7423,5790,25,16377,123,619,3853,563,598,519,823,327,286,39125,29421,150,4017,2013,74,15,618,184372,5702,24760,8179,354,176,13439,161,3449,2790,991,731,1544,1985,1767,58,4512,684,460,6779,2,74,739,1335,4503,329,2599,6387,8558,13203,408,981,8044,68,951,30,3572,14,847,6292,226,965,59187,30,2022,2505,2257,77957,1160,9,61,154,23,779646
2021-04-14,176,25157,1075,19,2942,5185,1166,4713,1108,1674,0,73513,8994,5557,15,16487,49,602,5087,664,623,2950,831,140,400,43507,31117,67,3081,1805,193,8.5,1510,200739,5656,25582,7972,421,256,16160,130,5482,4085,981,698,1402,2460,1889,85,4894,703,580,5582,2,89,599,1269,5395,395,2020,8030,8097,21266,684,984,8202,69,929,65,3154,27,1599,10474,99,1335,62797,33,1798,2529,2659,75413,1122,19,75,171,39,817063
2021-04-15,167,24999,1014,15,2678,4192,1222,3993,823,1343,631,73174,9609,7431,17,16918,55,690,3723,798,379,4892,837,143,289,38081,25110,68,3822,1567,143,2,761,217353,6177,25078,7810,297,312,16963,186,4515,2963,1091,672,1391,2501,2148,95,4189,596,490,8890,0,80,617,1035,5364,314,2367,10678,11405,21126,501,989,8818,72,985,46,2971,16,1372,9663,230,1543,61400,26,1928,2766,4410,74304,1271,25,75,143,53,816776
2021-04-16,181,29472,961,15,2416,4417,1516,3904,1246,1279,0,85774,9329,7613,32,16703,90,677,3256,677,494,533,841,150,380,36451,23856,93,3027,1973,93,19,707,234692,5363,25261,7575,417,34,15923,233,4511,2732,1041,655,1406,2008,2551,82,4504,587,836,9041,0,67,503,0,4976,419,3101.5,13326,10686,17846,553,978,8872,68,964,58,2846,34,1424,10598,237,1585,63082,47,1843,2807,3070,80051,1244,14,58,218,112,854915
2021-04-17,163,19119,870,20,2048,3473,1384,3787,1476,0,0,67636,7325,8037,34,16654,35,786,3238,724,494,2193,845,155,439,35872,20197,118,2411,1640,68,9,577,261394,5041,21312,6552,419,99,15364,211,4802,1596,1027,671,1388,1695,2331,124,4157,600,768,8397,4,60,417,0,6127,348,3836,16563,11081,15786,649,827,9201,54,948,67,2583,39,1325,0,168,1547,62606,30,1958,2273,2831,52546,1294,9,55,94,165,788215
2021-04-18,156,16267,547,14,2076,3698,1300,2996,1706,0,0,42980,8209,7370,41,16871,62,852,1540,902,502,2389,850,153,498,29345,1217,46,1829,427,110,33,676,273802,4585,21644,6188,270,164,12688,206,4111,2507,366,531,1127,1900,2195,203,1506,364,1015,8569,1,26,366,3363,5152,244,1801,13362,10081,12151,441,823,8507,22,916,51,2069,23,1089,0,442,1767,55802,38,1930,1884,2344,42114,1287,4,42,74,52,685591
2021-04-19,163,20461,298,23,2117,4271,887,1630,1296,2160,627,30624,10220,6622,22,14189,95,822,830,741,402,17,852,223.5,156,6708,11615,0,1606,315,152,0,742,259167,4952,24346,7775,403,171,8863,246,2274,3509,241,549,1510,995,2078,157,1308,138,1227,7161,1,70,518,1399,5445,203,2278,10161,9612,7302,220,896,8465,46,970,39,2604,20,744,21071,309,1390,55149,18,1803,3054,2289,68123,1405,6,46,24,108,693612
2021-04-20,187,29145,667,20,2026,4559,888,3430,1313,722,0,69381,7226,4849,29,16965,128,941,3319,692,317,591,855,294,214,44076,31397,0,3750,1651,21,0,736,295158,5549,25492,8208,386,139,12069,118,4973,2699,629,731,1371,1608,2341,162,4262,720,1667,6880,2,120,314,1263,5499,275,2603,11301,7361,9244,424,885,8044,71,1070,15,2965,14,853,19394.5,367,1443,61028,26,1903,2530,2294,60941,1141,9,60,100,16,854093
2021-04-21,182,25932,1033,18,2523,4280,1318,5113,1386,1239,0,79719,8236,5214,7,17212,149,843,3831,803,556,1689,861,156,296,34924,24354,74,3010,1629,33,0,1575.5,314644,5720,24886,8696,398,135,13836,83,5369,3209,965,735,1439,2082,2340,253,4639,669,2220,8590,1,65,795,1077,5857,359,2660,13409.5,9201,13922,610,819,8146,107,1028,74,2864,15,1569,17718,578,1458,61967,53,1931,2424,3274,62859,1009,12,42,77,105,889977
2021-04-22,189,27216,881,44,2405,4014,1170,4357,1330,1256,1153,45178,9055,6917,33,19306,117,927,2971,893,531,2550,872,154,280,33445,31721,145,2756,1816,79,26,2415,332921,6243,24092,8450,615,315,16046,165,5526,2097,904,797,1459,1512,2875,164,3708,600,2365,9682,0,100,444,1508,5870,314,2676,15518,8742,12763,636,800,8874,150,1055,65,2719,24,1413,10814,672,1470,54791,54,2081,2766,3290,67269,1318,12,60,70,38,899767
2021-04-23,199,27884,715,15,2329,3629,1735,3581,1501,362,0,69105,8589,7582,18,19925,55,889,2629,702,535,5913,884,157,267,32340,22262,0,2739,1644,58,0,868,346786,5436,22904,8017,433,85,14758,140,5014,1677,773,785,1432,1504,2847,319,3911,592,2449,9284,0,45,480,0,5908,366,2752,11049,8691,10866,506,798,8717,197,1098,47,2384,39,1637,11731,796,2070,49438,46,1973,2754,3646,62405,1318,6,36,62,27,903753
2021-04-24,174,21220,764,10,2131,2697,1453,3934,1293,0,0,71137,7368,6909,16,16730,93,895,2607,547,474,1448,912,150,263,32642,14422,0,2596,1518,82,0,1039.5,349691,4544,18230,6967,461,82,13814,225,5622,1259,1153,644,1206,1511,2717,218,3308,507,2486,8107,1,51,329,0,5611,338,2162,8495,9640,9510,567,718,8698,76,1072,60,2068,23,1385,0,1068,2839,40596,63,2080,2122,2789,53492,1142,3,49,66,19,821069
2021-04-25,186,15012,410,17,2025,2922,1276,2377,474,0,0,32572,6926,6725,17,17190,78,773,1315,612,919,608,953,0,197,24465,15399,238,1399,391,68,14,1211,352991,4402,19165,6034,429,50,13157,137,4623,1731,469,500,1545,1324,2690,253,1653,326,3032,8061,4.5,35,222,3538,4825,271,1786,7425,8143,7224,478,705,8652,58,953,53,1695,40,1101,0,793,2438,38553,80,1813,1733,2539,32165,995,10,32,41,22,722456
2021-04-26,190,18793,181,37,1566,3306,896,1670,1119,1238,0,28636,8836,6078,15,12839,35,611,823,704,540,1413,991,0,133,5959,5961,87,1307,241,32,27.5,812,323023,5944,21026,6536,436,83,8440,141,3283,2386,194,511,1286,642,2776,328,1143,102,3442,6232,8,37,550,1454,4487,198,2271,6611,8905,3467,196,703,8681,84,958,31,1987,45,849,19852,997,2048,37312,60,1759,2119,2484,47566,980,9,46,20,16,682659
2021-04-27,232,25495,595,33,1625,3031,823,2946,1480,761,745,72140,6845,4158,20,17578,90,760,2571,624,78,554,1003,454,224,30323,25911,211,3287,1086,61,41,413,360927,4656,20963,7152,420,110,10398,67,4966,1815,511,775,1446,1182,2733,386,3592,507,4364,5369,6,156,524,1128,5292,368,2461,10882,7190,5711,353,695,7931,137,1045,27,2145,12,880,7665,1111,2180,43301,22,2094,2697,2747,50841,1223,5,37,40,62,844455
2021-04-28,236,23718,808,23,2340,2955,1255,3925,1573,646,539.5,79726,8246,4499,27,19745,67,845,3256,835,338,2333,1011,365,244,31582,28263,49,2770,1596,41,18,1036,379308,5241,21713,6858,368,106,13382,80,3796,1910,834,678,1464,1478,3142,464,3818,493,4774,8670,4,81,470,928,5480,362,2356,15153,6877,8893,572,690,7729,74,1062,56,2138,23,1250,8665,1466,2011,40444,29,1710,2131,2931,55141,1238,8,43,66,27,906008
2021-04-29,286,26053,656,25,2229,2341,1309,3663,1737,488,334,69389,9190,6720,28,17308,44,668,2503,769,395,3027,1003,276,208,26548,24212,49,2415,1626,128,28.5,2720,386555,5833,19899,6926,469,84,14314,122,7914,1552,495,656,1417,1336,3332,318,3990,421,4831,8689,0,62,385,927,5112,323,2695,15629.5,8243,8426,470,687,9161,107,1026,46,2007,35,1086,10143,1531,1871,37674,31,1961,2459,2707,58255,1427,45,31,49,44,897658
2021-04-30,242,22420,536,13,2131,2177,1505,3607,1901,595,0,68333,8259,7254,20,17790,41,0,2222,1,347,1173,1021,0,195,24302,14326,0,2125,1424,0,39,1257,401993,5500,19272,6405,544,74,13445,164,4684,1556,497,627,1429,1001,3788,465,3821,363,5657,7808,0,55,429,927,4696,358,2212,16106,8722,6789,460,676,8613,121,1056,49,1613,24,1674,9135,1662,1583,31891,69,1974,2397,2694,57920,1297,18,23,53,22,879012
